config,signal,test_year,symbol,anchor_side,direction,fire_ts,entry_ts,entry_price,exit_ts,exit_price,exit_reason,atr,stop_price,target_price,pnl_pts,pnl_r
v9a_v8a_replicate,ogap_gap_down_rejection,2024,NQ.c.0,gap_down,short,2024-07-23 22:00:00+00:00,2024-07-23 22:04:00+00:00,19841.0000,2024-07-24 02:04:00+00:00,19812.7500,time_exit,50.5045,19942.0089,19588.4777,28.2500,0.2797
v9a_v8a_replicate,ogap_gap_down_rejection,2024,ES.c.0,gap_down,short,2024-07-23 22:00:00+00:00,2024-07-23 22:04:00+00:00,5581.7500,2024-07-24 02:04:00+00:00,5578.7500,time_exit,9.2009,5600.1518,5535.7455,3.0000,0.1630
v9a_v8a_replicate,ogap_gap_down_rejection,2024,NQ.c.0,gap_down,short,2024-08-04 22:00:00+00:00,2024-08-04 22:02:00+00:00,18312.7500,2024-08-05 02:02:00+00:00,18115.5000,time_exit,81.2143,18475.1786,17906.6786,197.2500,1.2144
v9a_v8a_replicate,ogap_gap_down_rejection,2024,ES.c.0,gap_down,short,2024-08-04 22:00:00+00:00,2024-08-04 22:02:00+00:00,5326.5000,2024-08-05 02:02:00+00:00,5300.5000,time_exit,17.0625,5360.6250,5241.1875,26.0000,0.7619
v9a_v8a_replicate,ogap_gap_down_rejection,2024,NQ.c.0,gap_down,short,2024-08-04 22:00:00+00:00,2024-08-04 22:02:00+00:00,18312.7500,2024-08-05 02:02:00+00:00,18115.5000,time_exit,81.2143,18475.1786,17906.6786,197.2500,1.2144
v9a_v8a_replicate,ogap_gap_down_rejection,2024,ES.c.0,gap_down,short,2024-08-04 22:00:00+00:00,2024-08-04 22:02:00+00:00,5326.5000,2024-08-05 02:02:00+00:00,5300.5000,time_exit,17.0625,5360.6250,5241.1875,26.0000,0.7619
v9a_v8a_replicate,ogap_gap_down_rejection,2024,NQ.c.0,gap_down,short,2024-08-28 22:00:00+00:00,2024-08-28 22:04:00+00:00,19234.7500,2024-08-29 02:04:00+00:00,19230.5000,time_exit,76.9286,19388.6071,18850.1071,4.2500,0.0276
v9a_v8a_replicate,ogap_gap_down_rejection,2024,ES.c.0,gap_down,short,2024-08-28 22:00:00+00:00,2024-08-28 22:04:00+00:00,5580.7500,2024-08-29 02:04:00+00:00,5580.7500,time_exit,14.1161,5608.9821,5510.1696,0.0000,0.0000
v9a_v8a_replicate,ogap_gap_down_rejection,2024,ES.c.0,gap_down,short,2024-11-03 23:00:00+00:00,2024-11-03 23:02:00+00:00,5744.7500,2024-11-04 02:30:00+00:00,5768.2411,stop,11.7455,5768.2411,5686.0223,-23.4911,-1.0000
v9a_v8a_replicate,ogap_gap_down_rejection,2024,ES.c.0,gap_down,short,2024-11-03 23:00:00+00:00,2024-11-03 23:02:00+00:00,5744.7500,2024-11-04 02:30:00+00:00,5768.2411,stop,11.7455,5768.2411,5686.0223,-23.4911,-1.0000
v9a_v8a_replicate,ogap_gap_down_rejection,2025,NQ.c.0,gap_down,short,2025-01-26 23:00:00+00:00,2025-01-26 23:04:00+00:00,21704.2500,2025-01-27 01:37:00+00:00,21525.4554,target,35.7589,21775.7679,21525.4554,178.7946,2.5000
v9a_v8a_replicate,ogap_gap_down_rejection,2025,ES.c.0,gap_down,short,2025-01-26 23:00:00+00:00,2025-01-26 23:02:00+00:00,6100.7500,2025-01-27 03:02:00+00:00,6080.0000,time_exit,6.8170,6114.3839,6066.6652,20.7500,1.5219
v9a_v8a_replicate,ogap_gap_down_rejection,2025,NQ.c.0,gap_down,short,2025-01-26 23:00:00+00:00,2025-01-26 23:04:00+00:00,21704.2500,2025-01-27 01:37:00+00:00,21525.4554,target,35.7589,21775.7679,21525.4554,178.7946,2.5000
v9a_v8a_replicate,ogap_gap_down_rejection,2025,ES.c.0,gap_down,short,2025-01-26 23:00:00+00:00,2025-01-26 23:02:00+00:00,6100.7500,2025-01-27 03:02:00+00:00,6080.0000,time_exit,6.8170,6114.3839,6066.6652,20.7500,1.5219
v9a_v8a_replicate,ogap_gap_down_rejection,2025,ES.c.0,gap_down,short,2025-02-02 23:00:00+00:00,2025-02-02 23:03:00+00:00,5952.5000,2025-02-03 03:03:00+00:00,5944.0000,time_exit,12.3348,5977.1696,5890.8259,8.5000,0.3446
v9a_v8a_replicate,ogap_gap_down_rejection,2025,ES.c.0,gap_down,short,2025-02-02 23:00:00+00:00,2025-02-02 23:03:00+00:00,5952.5000,2025-02-03 03:03:00+00:00,5944.0000,time_exit,12.3348,5977.1696,5890.8259,8.5000,0.3446
v9a_v8a_replicate,ogap_gap_down_rejection,2025,ES.c.0,gap_down,short,2025-02-09 23:00:00+00:00,2025-02-09 23:05:00+00:00,6035.7500,2025-02-10 00:00:00+00:00,6064.2232,stop,14.2366,6064.2232,5964.5670,-28.4732,-1.0000
v9a_v8a_replicate,ogap_gap_down_rejection,2025,ES.c.0,gap_down,short,2025-02-09 23:00:00+00:00,2025-02-09 23:05:00+00:00,6035.7500,2025-02-10 00:00:00+00:00,6064.2232,stop,14.2366,6064.2232,5964.5670,-28.4732,-1.0000
v9a_v8a_replicate,ogap_gap_down_rejection,2025,NQ.c.0,gap_down,short,2025-03-09 22:00:00+00:00,2025-03-09 22:03:00+00:00,20087.2500,2025-03-10 02:03:00+00:00,20139.5000,time_exit,105.7098,20298.6696,19558.7009,-52.2500,-0.2471
v9a_v8a_replicate,ogap_gap_down_rejection,2025,ES.c.0,gap_down,short,2025-03-09 22:00:00+00:00,2025-03-09 22:03:00+00:00,5739.7500,2025-03-10 02:03:00+00:00,5752.2500,time_exit,24.0134,5787.7768,5619.6830,-12.5000,-0.2603
v9a_v8a_replicate,ogap_gap_down_rejection,2025,ES.c.0,gap_down,short,2025-03-09 22:00:00+00:00,2025-03-09 22:03:00+00:00,5739.7500,2025-03-10 02:03:00+00:00,5752.2500,time_exit,24.0134,5787.7768,5619.6830,-12.5000,-0.2603
v9a_v8a_replicate,ogap_gap_down_rejection,2025,ES.c.0,gap_down,short,2025-04-06 22:00:00+00:00,2025-04-06 22:02:00+00:00,4932.7500,2025-04-07 02:02:00+00:00,4980.0000,time_exit,42.7500,5018.2500,4719.0000,-47.2500,-0.5526
v9a_v8a_replicate,ogap_gap_down_rejection,2025,ES.c.0,gap_down,short,2025-04-06 22:00:00+00:00,2025-04-06 22:02:00+00:00,4932.7500,2025-04-07 02:02:00+00:00,4980.0000,time_exit,42.7500,5018.2500,4719.0000,-47.2500,-0.5526
v9a_v8a_replicate,ogap_gap_down_rejection,2025,NQ.c.0,gap_down,short,2025-05-18 22:00:00+00:00,2025-05-18 22:02:00+00:00,21321.2500,2025-05-18 23:39:00+00:00,21396.1964,stop,37.4732,21396.1964,21133.8839,-74.9464,-1.0000
v9a_v8a_replicate,ogap_gap_down_rejection,2025,ES.c.0,gap_down,short,2025-05-18 22:00:00+00:00,2025-05-18 22:02:00+00:00,5930.7500,2025-05-19 02:02:00+00:00,5928.2500,time_exit,8.9732,5948.6964,5885.8839,2.5000,0.1393
v9a_v8a_replicate,ogap_gap_down_rejection,2025,NQ.c.0,gap_down,short,2025-05-18 22:00:00+00:00,2025-05-18 22:02:00+00:00,21321.2500,2025-05-18 23:39:00+00:00,21396.1964,stop,37.4732,21396.1964,21133.8839,-74.9464,-1.0000
v9a_v8a_replicate,ogap_gap_down_rejection,2025,ES.c.0,gap_down,short,2025-05-18 22:00:00+00:00,2025-05-18 22:02:00+00:00,5930.7500,2025-05-19 02:02:00+00:00,5928.2500,time_exit,8.9732,5948.6964,5885.8839,2.5000,0.1393
v9a_v8a_replicate,ogap_gap_down_rejection,2025,ES.c.0,gap_down,short,2025-06-01 22:00:00+00:00,2025-06-01 22:03:00+00:00,5901.7500,2025-06-02 02:03:00+00:00,5897.2500,time_exit,15.1741,5932.0982,5825.8795,4.5000,0.1483
v9a_v8a_replicate,ogap_gap_down_rejection,2025,ES.c.0,gap_down,short,2025-06-01 22:00:00+00:00,2025-06-01 22:03:00+00:00,5901.7500,2025-06-02 02:03:00+00:00,5897.2500,time_exit,15.1741,5932.0982,5825.8795,4.5000,0.1483
v9a_v8a_replicate,ogap_gap_down_rejection,2025,ES.c.0,gap_down,short,2025-06-22 22:00:00+00:00,2025-06-22 22:04:00+00:00,5981.7500,2025-06-22 22:12:00+00:00,5997.6339,stop,7.9420,5997.6339,5942.0402,-15.8839,-1.0000
v9a_v8a_replicate,ogap_gap_down_rejection,2025,ES.c.0,gap_down,short,2025-06-22 22:00:00+00:00,2025-06-22 22:04:00+00:00,5981.7500,2025-06-22 22:12:00+00:00,5997.6339,stop,7.9420,5997.6339,5942.0402,-15.8839,-1.0000
v9a_v8a_replicate,ogap_gap_down_rejection,2025,NQ.c.0,gap_down,short,2025-07-13 22:00:00+00:00,2025-07-13 22:02:00+00:00,22828.0000,2025-07-14 02:02:00+00:00,22861.0000,time_exit,33.0804,22894.1607,22662.5982,-33.0000,-0.4988
v9a_v8a_replicate,ogap_gap_down_rejection,2025,ES.c.0,gap_down,short,2025-07-13 22:00:00+00:00,2025-07-13 22:02:00+00:00,6269.5000,2025-07-14 02:02:00+00:00,6272.7500,time_exit,7.2321,6283.9643,6233.3393,-3.2500,-0.2247
v9a_v8a_replicate,ogap_gap_down_rejection,2025,NQ.c.0,gap_down,short,2025-07-13 22:00:00+00:00,2025-07-13 22:02:00+00:00,22828.0000,2025-07-14 02:02:00+00:00,22861.0000,time_exit,33.0804,22894.1607,22662.5982,-33.0000,-0.4988
v9a_v8a_replicate,ogap_gap_down_rejection,2025,ES.c.0,gap_down,short,2025-07-13 22:00:00+00:00,2025-07-13 22:02:00+00:00,6269.5000,2025-07-14 02:02:00+00:00,6272.7500,time_exit,7.2321,6283.9643,6233.3393,-3.2500,-0.2247
v9a_v8a_replicate,ogap_gap_up_rejection,2020,NQ.c.0,gap_up,long,2020-07-05 22:00:00+00:00,2020-07-05 22:02:00+00:00,10372.2500,2020-07-06 01:01:00+00:00,10430.4420,target,11.6384,10348.9732,10430.4420,58.1920,2.5000
v9a_v8a_replicate,ogap_gap_up_rejection,2020,NQ.c.0,gap_up,long,2020-07-05 22:00:00+00:00,2020-07-05 22:02:00+00:00,10372.2500,2020-07-06 01:01:00+00:00,10430.4420,target,11.6384,10348.9732,10430.4420,58.1920,2.5000
v9a_v8a_replicate,ogap_gap_up_rejection,2020,NQ.c.0,gap_up,long,2020-07-26 22:00:00+00:00,2020-07-26 22:02:00+00:00,10511.5000,2020-07-26 23:02:00+00:00,10421.7946,stop,44.8527,10421.7946,10735.7634,-89.7054,-1.0000
v9a_v8a_replicate,ogap_gap_up_rejection,2020,NQ.c.0,gap_up,long,2020-07-26 22:00:00+00:00,2020-07-26 22:02:00+00:00,10511.5000,2020-07-26 23:02:00+00:00,10421.7946,stop,44.8527,10421.7946,10735.7634,-89.7054,-1.0000
v9a_v8a_replicate,ogap_gap_up_rejection,2020,NQ.c.0,gap_up,long,2020-08-23 22:00:00+00:00,2020-08-23 22:02:00+00:00,11584.5000,2020-08-24 02:02:00+00:00,11600.0000,time_exit,23.4911,11537.5179,11701.9554,15.5000,0.3299
v9a_v8a_replicate,ogap_gap_up_rejection,2020,NQ.c.0,gap_up,long,2020-08-23 22:00:00+00:00,2020-08-23 22:02:00+00:00,11584.5000,2020-08-24 02:02:00+00:00,11600.0000,time_exit,23.4911,11537.5179,11701.9554,15.5000,0.3299
v9a_v8a_replicate,ogap_gap_up_rejection,2020,ES.c.0,gap_up,long,2020-09-13 22:00:00+00:00,2020-09-13 22:02:00+00:00,3352.7500,2020-09-14 02:02:00+00:00,3366.7500,time_exit,12.8973,3326.9554,3417.2366,14.0000,0.5427
v9a_v8a_replicate,ogap_gap_up_rejection,2020,ES.c.0,gap_up,long,2020-09-13 22:00:00+00:00,2020-09-13 22:02:00+00:00,3352.7500,2020-09-14 02:02:00+00:00,3366.7500,time_exit,12.8973,3326.9554,3417.2366,14.0000,0.5427
v9a_v8a_replicate,ogap_gap_up_rejection,2020,NQ.c.0,gap_up,long,2020-10-04 22:00:00+00:00,2020-10-04 22:03:00+00:00,11295.7500,2020-10-05 02:03:00+00:00,11339.2500,time_exit,51.9777,11191.7946,11555.6384,43.5000,0.4184
v9a_v8a_replicate,ogap_gap_up_rejection,2020,ES.c.0,gap_up,long,2020-10-04 22:00:00+00:00,2020-10-04 22:02:00+00:00,3355.2500,2020-10-05 02:02:00+00:00,3361.5000,time_exit,11.8125,3331.6250,3414.3125,6.2500,0.2646
v9a_v8a_replicate,ogap_gap_up_rejection,2020,NQ.c.0,gap_up,long,2020-10-04 22:00:00+00:00,2020-10-04 22:03:00+00:00,11295.7500,2020-10-05 02:03:00+00:00,11339.2500,time_exit,51.9777,11191.7946,11555.6384,43.5000,0.4184
v9a_v8a_replicate,ogap_gap_up_rejection,2020,ES.c.0,gap_up,long,2020-10-04 22:00:00+00:00,2020-10-04 22:02:00+00:00,3355.2500,2020-10-05 02:02:00+00:00,3361.5000,time_exit,11.8125,3331.6250,3414.3125,6.2500,0.2646
v9a_v8a_replicate,ogap_gap_up_rejection,2020,NQ.c.0,gap_up,long,2020-11-08 23:00:00+00:00,2020-11-08 23:04:00+00:00,12139.5000,2020-11-09 01:08:00+00:00,12319.3661,target,35.9732,12067.5536,12319.3661,179.8661,2.5000
v9a_v8a_replicate,ogap_gap_up_rejection,2020,ES.c.0,gap_up,long,2020-11-08 23:00:00+00:00,2020-11-08 23:04:00+00:00,3518.2500,2020-11-09 03:04:00+00:00,3550.7500,time_exit,8.6250,3501.0000,3561.3750,32.5000,1.8841
v9a_v8a_replicate,ogap_gap_up_rejection,2020,NQ.c.0,gap_up,long,2020-11-08 23:00:00+00:00,2020-11-08 23:04:00+00:00,12139.5000,2020-11-09 01:08:00+00:00,12319.3661,target,35.9732,12067.5536,12319.3661,179.8661,2.5000
v9a_v8a_replicate,ogap_gap_up_rejection,2020,ES.c.0,gap_up,long,2020-11-08 23:00:00+00:00,2020-11-08 23:04:00+00:00,3518.2500,2020-11-09 03:04:00+00:00,3550.7500,time_exit,8.6250,3501.0000,3561.3750,32.5000,1.8841
v9a_v8a_replicate,ogap_gap_up_rejection,2020,ES.c.0,gap_up,long,2020-12-13 23:00:00+00:00,2020-12-13 23:02:00+00:00,3680.0000,2020-12-14 03:02:00+00:00,3680.0000,time_exit,6.5625,3666.8750,3712.8125,0.0000,0.0000
v9a_v8a_replicate,ogap_gap_up_rejection,2020,ES.c.0,gap_up,long,2020-12-13 23:00:00+00:00,2020-12-13 23:02:00+00:00,3680.0000,2020-12-14 03:02:00+00:00,3680.0000,time_exit,6.5625,3666.8750,3712.8125,0.0000,0.0000
v9a_v8a_replicate,ogap_gap_up_rejection,2021,ES.c.0,gap_up,long,2021-01-24 23:00:00+00:00,2021-01-24 23:04:00+00:00,3838.5000,2021-01-25 03:04:00+00:00,3850.7500,time_exit,5.4241,3827.6518,3865.6205,12.2500,1.1292
v9a_v8a_replicate,ogap_gap_up_rejection,2021,ES.c.0,gap_up,long,2021-01-24 23:00:00+00:00,2021-01-24 23:04:00+00:00,3838.5000,2021-01-25 03:04:00+00:00,3850.7500,time_exit,5.4241,3827.6518,3865.6205,12.2500,1.1292
v9a_v8a_replicate,ogap_gap_up_rejection,2021,NQ.c.0,gap_up,long,2021-02-28 23:00:00+00:00,2021-02-28 23:02:00+00:00,12966.7500,2021-03-01 03:02:00+00:00,13049.5000,time_exit,81.6562,12803.4375,13375.0312,82.7500,0.5067
v9a_v8a_replicate,ogap_gap_up_rejection,2021,NQ.c.0,gap_up,long,2021-02-28 23:00:00+00:00,2021-02-28 23:02:00+00:00,12966.7500,2021-03-01 03:02:00+00:00,13049.5000,time_exit,81.6562,12803.4375,13375.0312,82.7500,0.5067
v9a_v8a_replicate,ogap_gap_up_rejection,2021,ES.c.0,gap_up,long,2021-03-07 23:00:00+00:00,2021-03-07 23:04:00+00:00,3860.7500,2021-03-08 02:45:00+00:00,3830.2946,stop,15.2277,3830.2946,3936.8884,-30.4554,-1.0000
v9a_v8a_replicate,ogap_gap_up_rejection,2021,ES.c.0,gap_up,long,2021-03-07 23:00:00+00:00,2021-03-07 23:04:00+00:00,3860.7500,2021-03-08 02:45:00+00:00,3830.2946,stop,15.2277,3830.2946,3936.8884,-30.4554,-1.0000
v9a_v8a_replicate,ogap_gap_up_rejection,2021,NQ.c.0,gap_up,long,2021-03-21 22:00:00+00:00,2021-03-21 22:03:00+00:00,12803.0000,2021-03-22 02:03:00+00:00,12894.2500,time_exit,29.3438,12744.3125,12949.7188,91.2500,1.5548
v9a_v8a_replicate,ogap_gap_up_rejection,2021,NQ.c.0,gap_up,long,2021-03-21 22:00:00+00:00,2021-03-21 22:03:00+00:00,12803.0000,2021-03-22 02:03:00+00:00,12894.2500,time_exit,29.3438,12744.3125,12949.7188,91.2500,1.5548
v9a_v8a_replicate,ogap_gap_up_rejection,2021,NQ.c.0,gap_up,long,2021-10-31 22:00:00+00:00,2021-10-31 22:05:00+00:00,15876.0000,2021-11-01 02:05:00+00:00,15873.5000,time_exit,25.1786,15825.6429,16001.8929,-2.5000,-0.0496
v9a_v8a_replicate,ogap_gap_up_rejection,2021,ES.c.0,gap_up,long,2021-10-31 22:00:00+00:00,2021-10-31 22:04:00+00:00,4607.7500,2021-11-01 02:04:00+00:00,4608.0000,time_exit,6.2277,4595.2946,4638.8884,0.2500,0.0201
v9a_v8a_replicate,ogap_gap_up_rejection,2021,NQ.c.0,gap_up,long,2021-10-31 22:00:00+00:00,2021-10-31 22:05:00+00:00,15876.0000,2021-11-01 02:05:00+00:00,15873.5000,time_exit,25.1786,15825.6429,16001.8929,-2.5000,-0.0496
v9a_v8a_replicate,ogap_gap_up_rejection,2021,ES.c.0,gap_up,long,2021-10-31 22:00:00+00:00,2021-10-31 22:04:00+00:00,4607.7500,2021-11-01 02:04:00+00:00,4608.0000,time_exit,6.2277,4595.2946,4638.8884,0.2500,0.0201
v9a_v8a_replicate,ogap_gap_up_rejection,2021,ES.c.0,gap_up,long,2021-11-28 23:00:00+00:00,2021-11-28 23:02:00+00:00,4612.7500,2021-11-29 03:02:00+00:00,4640.5000,time_exit,13.4732,4585.8036,4680.1161,27.7500,1.0298
v9a_v8a_replicate,ogap_gap_up_rejection,2021,ES.c.0,gap_up,long,2021-11-28 23:00:00+00:00,2021-11-28 23:02:00+00:00,4612.7500,2021-11-29 03:02:00+00:00,4640.5000,time_exit,13.4732,4585.8036,4680.1161,27.7500,1.0298
v9a_v8a_replicate,ogap_gap_up_rejection,2021,NQ.c.0,gap_up,long,2021-12-19 23:00:00+00:00,2021-12-19 23:02:00+00:00,15844.7500,2021-12-19 23:48:00+00:00,15764.6071,stop,40.0714,15764.6071,16045.1071,-80.1429,-1.0000
v9a_v8a_replicate,ogap_gap_up_rejection,2021,NQ.c.0,gap_up,long,2021-12-19 23:00:00+00:00,2021-12-19 23:02:00+00:00,15844.7500,2021-12-19 23:48:00+00:00,15764.6071,stop,40.0714,15764.6071,16045.1071,-80.1429,-1.0000
v9a_v8a_replicate,ogap_gap_up_rejection,2022,NQ.c.0,gap_up,long,2022-01-02 23:00:00+00:00,2022-01-02 23:02:00+00:00,16393.5000,2022-01-03 03:02:00+00:00,16416.2500,time_exit,27.9107,16337.6786,16533.0536,22.7500,0.4075
v9a_v8a_replicate,ogap_gap_up_rejection,2022,ES.c.0,gap_up,long,2022-01-02 23:00:00+00:00,2022-01-02 23:02:00+00:00,4774.2500,2022-01-03 03:02:00+00:00,4779.7500,time_exit,6.3080,4761.6339,4805.7902,5.5000,0.4360
v9a_v8a_replicate,ogap_gap_up_rejection,2022,NQ.c.0,gap_up,long,2022-01-02 23:00:00+00:00,2022-01-02 23:02:00+00:00,16393.5000,2022-01-03 03:02:00+00:00,16416.2500,time_exit,27.9107,16337.6786,16533.0536,22.7500,0.4075
v9a_v8a_replicate,ogap_gap_up_rejection,2022,ES.c.0,gap_up,long,2022-01-02 23:00:00+00:00,2022-01-02 23:02:00+00:00,4774.2500,2022-01-03 03:02:00+00:00,4779.7500,time_exit,6.3080,4761.6339,4805.7902,5.5000,0.4360
v9a_v8a_replicate,ogap_gap_up_rejection,2022,ES.c.0,gap_up,long,2022-03-20 22:00:00+00:00,2022-03-20 22:05:00+00:00,4459.5000,2022-03-21 00:21:00+00:00,4444.0714,stop,7.7143,4444.0714,4498.0714,-15.4286,-1.0000
v9a_v8a_replicate,ogap_gap_up_rejection,2022,ES.c.0,gap_up,long,2022-03-20 22:00:00+00:00,2022-03-20 22:05:00+00:00,4459.5000,2022-03-21 00:21:00+00:00,4444.0714,stop,7.7143,4444.0714,4498.0714,-15.4286,-1.0000
v9a_v8a_replicate,ogap_gap_up_rejection,2022,ES.c.0,gap_up,long,2022-05-15 22:00:00+00:00,2022-05-15 22:03:00+00:00,4023.0000,2022-05-16 02:03:00+00:00,4005.7500,time_exit,14.3304,3994.3393,4094.6518,-17.2500,-0.6019
v9a_v8a_replicate,ogap_gap_up_rejection,2022,ES.c.0,gap_up,long,2022-05-15 22:00:00+00:00,2022-05-15 22:03:00+00:00,4023.0000,2022-05-16 02:03:00+00:00,4005.7500,time_exit,14.3304,3994.3393,4094.6518,-17.2500,-0.6019
v9a_v8a_replicate,ogap_gap_up_rejection,2022,ES.c.0,gap_up,long,2022-07-17 22:00:00+00:00,2022-07-17 22:03:00+00:00,3875.0000,2022-07-18 02:03:00+00:00,3872.7500,time_exit,7.7679,3859.4643,3913.8393,-2.2500,-0.1448
v9a_v8a_replicate,ogap_gap_up_rejection,2022,ES.c.0,gap_up,long,2022-07-17 22:00:00+00:00,2022-07-17 22:03:00+00:00,3875.0000,2022-07-18 02:03:00+00:00,3872.7500,time_exit,7.7679,3859.4643,3913.8393,-2.2500,-0.1448
v9a_v8a_replicate,ogap_gap_up_rejection,2022,ES.c.0,gap_up,long,2022-08-07 22:00:00+00:00,2022-08-07 22:05:00+00:00,4138.7500,2022-08-08 02:05:00+00:00,4137.0000,time_exit,9.4955,4119.7589,4186.2277,-1.7500,-0.0921
v9a_v8a_replicate,ogap_gap_up_rejection,2022,ES.c.0,gap_up,long,2022-08-07 22:00:00+00:00,2022-08-07 22:05:00+00:00,4138.7500,2022-08-08 02:05:00+00:00,4137.0000,time_exit,9.4955,4119.7589,4186.2277,-1.7500,-0.0921
v9a_v8a_replicate,ogap_gap_up_rejection,2022,NQ.c.0,gap_up,long,2022-09-11 22:00:00+00:00,2022-09-11 22:03:00+00:00,12649.7500,2022-09-12 02:03:00+00:00,12613.5000,time_exit,29.3438,12591.0625,12796.4688,-36.2500,-0.6177
v9a_v8a_replicate,ogap_gap_up_rejection,2022,ES.c.0,gap_up,long,2022-09-11 22:00:00+00:00,2022-09-11 22:03:00+00:00,4082.7500,2022-09-12 01:09:00+00:00,4067.3214,stop,7.7143,4067.3214,4121.3214,-15.4286,-1.0000
v9a_v8a_replicate,ogap_gap_up_rejection,2022,NQ.c.0,gap_up,long,2022-09-11 22:00:00+00:00,2022-09-11 22:03:00+00:00,12649.7500,2022-09-12 02:03:00+00:00,12613.5000,time_exit,29.3438,12591.0625,12796.4688,-36.2500,-0.6177
v9a_v8a_replicate,ogap_gap_up_rejection,2022,ES.c.0,gap_up,long,2022-09-11 22:00:00+00:00,2022-09-11 22:03:00+00:00,4082.7500,2022-09-12 01:09:00+00:00,4067.3214,stop,7.7143,4067.3214,4121.3214,-15.4286,-1.0000
v9a_v8a_replicate,ogap_gap_up_rejection,2022,ES.c.0,gap_up,long,2022-09-18 22:00:00+00:00,2022-09-18 22:02:00+00:00,3893.2500,2022-09-19 02:02:00+00:00,3896.0000,time_exit,6.2009,3880.8482,3924.2545,2.7500,0.2217
v9a_v8a_replicate,ogap_gap_up_rejection,2022,ES.c.0,gap_up,long,2022-09-18 22:00:00+00:00,2022-09-18 22:02:00+00:00,3893.2500,2022-09-19 02:02:00+00:00,3896.0000,time_exit,6.2009,3880.8482,3924.2545,2.7500,0.2217
v9a_v8a_replicate,ogap_gap_up_rejection,2023,ES.c.0,gap_up,long,2023-03-12 22:00:00+00:00,2023-03-12 22:03:00+00:00,3875.5000,2023-03-13 02:03:00+00:00,3910.5000,time_exit,17.7455,3840.0089,3964.2277,35.0000,0.9862
v9a_v8a_replicate,ogap_gap_up_rejection,2023,NQ.c.0,gap_up,long,2023-03-12 22:00:00+00:00,2023-03-12 22:03:00+00:00,11881.7500,2023-03-13 02:03:00+00:00,11988.7500,time_exit,58.9554,11763.8393,12176.5268,107.0000,0.9075
v9a_v8a_replicate,ogap_gap_up_rejection,2023,ES.c.0,gap_up,long,2023-03-12 22:00:00+00:00,2023-03-12 22:03:00+00:00,3875.5000,2023-03-13 02:03:00+00:00,3910.5000,time_exit,17.7455,3840.0089,3964.2277,35.0000,0.9862
v9a_v8a_replicate,ogap_gap_up_rejection,2023,NQ.c.0,gap_up,long,2023-03-19 22:00:00+00:00,2023-03-19 22:04:00+00:00,12703.5000,2023-03-20 02:04:00+00:00,12681.5000,time_exit,24.7232,12654.0536,12827.1161,-22.0000,-0.4449
v9a_v8a_replicate,ogap_gap_up_rejection,2023,NQ.c.0,gap_up,long,2023-03-19 22:00:00+00:00,2023-03-19 22:04:00+00:00,12703.5000,2023-03-20 02:04:00+00:00,12681.5000,time_exit,24.7232,12654.0536,12827.1161,-22.0000,-0.4449
v9a_v8a_replicate,ogap_gap_up_rejection,2023,NQ.c.0,gap_up,long,2023-05-28 22:00:00+00:00,2023-05-28 22:04:00+00:00,14430.2500,2023-05-29 02:04:00+00:00,14406.0000,time_exit,30.3482,14369.5536,14581.9911,-24.2500,-0.3995
v9a_v8a_replicate,ogap_gap_up_rejection,2023,ES.c.0,gap_up,long,2023-05-28 22:00:00+00:00,2023-05-28 22:03:00+00:00,4236.2500,2023-05-29 01:32:00+00:00,4222.9375,stop,6.6562,4222.9375,4269.5312,-13.3125,-1.0000
v9a_v8a_replicate,ogap_gap_up_rejection,2023,NQ.c.0,gap_up,long,2023-05-28 22:00:00+00:00,2023-05-28 22:04:00+00:00,14430.2500,2023-05-29 02:04:00+00:00,14406.0000,time_exit,30.3482,14369.5536,14581.9911,-24.2500,-0.3995
v9a_v8a_replicate,ogap_gap_up_rejection,2023,ES.c.0,gap_up,long,2023-05-28 22:00:00+00:00,2023-05-28 22:03:00+00:00,4236.2500,2023-05-29 01:32:00+00:00,4222.9375,stop,6.6562,4222.9375,4269.5312,-13.3125,-1.0000
v9a_v8a_replicate,ogap_gap_up_rejection,2023,ES.c.0,gap_up,long,2023-09-17 22:00:00+00:00,2023-09-17 22:02:00+00:00,4501.2500,2023-09-18 02:02:00+00:00,4505.0000,time_exit,3.8839,4493.4821,4520.6696,3.7500,0.4828
v9a_v8a_replicate,ogap_gap_up_rejection,2023,ES.c.0,gap_up,long,2023-09-17 22:00:00+00:00,2023-09-17 22:02:00+00:00,4501.2500,2023-09-18 02:02:00+00:00,4505.0000,time_exit,3.8839,4493.4821,4520.6696,3.7500,0.4828
v9a_v8a_replicate,ogap_gap_up_rejection,2023,ES.c.0,gap_up,long,2023-10-01 22:00:00+00:00,2023-10-01 22:07:00+00:00,4342.7500,2023-10-02 02:07:00+00:00,4351.7500,time_exit,11.0223,4320.7054,4397.8616,9.0000,0.4083
v9a_v8a_replicate,ogap_gap_up_rejection,2023,ES.c.0,gap_up,long,2023-10-01 22:00:00+00:00,2023-10-01 22:07:00+00:00,4342.7500,2023-10-02 02:07:00+00:00,4351.7500,time_exit,11.0223,4320.7054,4397.8616,9.0000,0.4083
v9a_v8a_replicate,ogap_gap_up_rejection,2023,ES.c.0,gap_up,long,2023-10-15 22:00:00+00:00,2023-10-15 22:02:00+00:00,4361.0000,2023-10-16 02:02:00+00:00,4367.0000,time_exit,11.5045,4337.9911,4418.5223,6.0000,0.2608
